"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030011","GO:0030011","maintenance of cell polarity","1/7","19/18800",0.00705417732687763,0.0210446348665347,0.00467451715547382,"GSK3B",1
"GO:0031645","GO:0031645","negative regulation of nervous system process","1/7","19/18800",0.00705417732687763,0.0210446348665347,0.00467451715547382,"PTEN",1
"GO:0051546","GO:0051546","keratinocyte migration","1/7","19/18800",0.00705417732687763,0.0210446348665347,0.00467451715547382,"PTEN",1
"GO:0060149","GO:0060149","negative regulation of post-transcriptional gene silencing","1/7","19/18800",0.00705417732687763,0.0210446348665347,0.00467451715547382,"TP53",1
"GO:0060967","GO:0060967","negative regulation of gene silencing by RNA","1/7","19/18800",0.00705417732687763,0.0210446348665347,0.00467451715547382,"TP53",1
"GO:0071545","GO:0071545","inositol phosphate catabolic process","1/7","19/18800",0.00705417732687763,0.0210446348665347,0.00467451715547382,"PTEN",1
"GO:0090043","GO:0090043","regulation of tubulin deacetylation","1/7","19/18800",0.00705417732687763,0.0210446348665347,0.00467451715547382,"EP300",1
"GO:1900369","GO:1900369","negative regulation of post-transcriptional gene silencing by RNA","1/7","19/18800",0.00705417732687763,0.0210446348665347,0.00467451715547382,"TP53",1
"GO:2000269","GO:2000269","regulation of fibroblast apoptotic process","1/7","19/18800",0.00705417732687763,0.0210446348665347,0.00467451715547382,"TP53",1
"GO:0050767","GO:0050767","regulation of neurogenesis","2/7","361/18800",0.00724436522508701,0.0215519865446339,0.00478721210780603,"PTEN/TP53",2
"GO:0031589","GO:0031589","cell-substrate adhesion","2/7","364/18800",0.00736149703062728,0.0217713550288296,0.00483593909923386,"GSK3B/PTEN",2
"GO:0006007","GO:0006007","glucose catabolic process","1/7","20/18800",0.00742426522202255,0.0217713550288296,0.00483593909923386,"TP53",1
"GO:0035313","GO:0035313","wound healing, spreading of epidermal cells","1/7","20/18800",0.00742426522202255,0.0217713550288296,0.00483593909923386,"PTEN",1
"GO:0070314","GO:0070314","G1 to G0 transition","1/7","20/18800",0.00742426522202255,0.0217713550288296,0.00483593909923386,"TP53",1
"GO:0098698","GO:0098698","postsynaptic specialization assembly","1/7","20/18800",0.00742426522202255,0.0217713550288296,0.00483593909923386,"PTEN",1
"GO:0051098","GO:0051098","regulation of binding","2/7","366/18800",0.00744007090621068,0.0217713550288296,0.00483593909923386,"EP300/GSK3B",2
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","2/7","368/18800",0.00751903306175185,0.0219424643300715,0.00487394657093336,"EP300/TP53",2
"GO:0002902","GO:0002902","regulation of B cell apoptotic process","1/7","21/18800",0.00779423487822262,0.0225003384220389,0.0049978637607556,"PTEN",1
"GO:0030220","GO:0030220","platelet formation","1/7","21/18800",0.00779423487822262,0.0225003384220389,0.0049978637607556,"EP300",1
"GO:0050849","GO:0050849","negative regulation of calcium-mediated signaling","1/7","21/18800",0.00779423487822262,0.0225003384220389,0.0049978637607556,"GSK3B",1
"GO:2000178","GO:2000178","negative regulation of neural precursor cell proliferation","1/7","21/18800",0.00779423487822262,0.0225003384220389,0.0049978637607556,"TP53",1
"GO:0030900","GO:0030900","forebrain development","2/7","376/18800",0.00783875550804177,0.0225075258689349,0.00499946026475925,"GSK3B/PTEN",2
"GO:0044282","GO:0044282","small molecule catabolic process","2/7","376/18800",0.00783875550804177,0.0225075258689349,0.00499946026475925,"PTEN/TP53",2
"GO:0030098","GO:0030098","lymphocyte differentiation","2/7","382/18800",0.00808260231123886,0.0229494395175199,0.00509761986432699,"EP300/TP53",2
"GO:0002223","GO:0002223","stimulatory C-type lectin receptor signaling pathway","1/7","22/18800",0.00816408632696086,0.0229494395175199,0.00509761986432699,"EP300",1
"GO:0031065","GO:0031065","positive regulation of histone deacetylation","1/7","22/18800",0.00816408632696086,0.0229494395175199,0.00509761986432699,"TP53",1
"GO:0032780","GO:0032780","negative regulation of ATP-dependent activity","1/7","22/18800",0.00816408632696086,0.0229494395175199,0.00509761986432699,"TP53",1
"GO:0036344","GO:0036344","platelet morphogenesis","1/7","22/18800",0.00816408632696086,0.0229494395175199,0.00509761986432699,"EP300",1
"GO:0044346","GO:0044346","fibroblast apoptotic process","1/7","22/18800",0.00816408632696086,0.0229494395175199,0.00509761986432699,"TP53",1
"GO:0090042","GO:0090042","tubulin deacetylation","1/7","22/18800",0.00816408632696086,0.0229494395175199,0.00509761986432699,"EP300",1
"GO:1903798","GO:1903798","regulation of production of miRNAs involved in gene silencing by miRNA","1/7","22/18800",0.00816408632696086,0.0229494395175199,0.00509761986432699,"TP53",1
"GO:0002253","GO:0002253","activation of immune response","2/7","386/18800",0.0082470910737157,0.0231220799475118,0.00513596743637296,"EP300/HSP90AA1",2
"GO:0018205","GO:0018205","peptidyl-lysine modification","2/7","392/18800",0.00849670162865311,0.0233156142634976,0.00517895604064128,"EP300/MDM2",2
"GO:0003283","GO:0003283","atrial septum development","1/7","23/18800",0.00853381959971156,0.0233156142634976,0.00517895604064128,"MDM2",1
"GO:0003323","GO:0003323","type B pancreatic cell development","1/7","23/18800",0.00853381959971156,0.0233156142634976,0.00517895604064128,"GSK3B",1
"GO:0032042","GO:0032042","mitochondrial DNA metabolic process","1/7","23/18800",0.00853381959971156,0.0233156142634976,0.00517895604064128,"TP53",1
"GO:0051131","GO:0051131","chaperone-mediated protein complex assembly","1/7","23/18800",0.00853381959971156,0.0233156142634976,0.00517895604064128,"HSP90AA1",1
"GO:0070920","GO:0070920","regulation of production of small RNA involved in gene silencing by RNA","1/7","23/18800",0.00853381959971156,0.0233156142634976,0.00517895604064128,"TP53",1
"GO:1901984","GO:1901984","negative regulation of protein acetylation","1/7","23/18800",0.00853381959971156,0.0233156142634976,0.00517895604064128,"GSK3B",1
"GO:1902254","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/7","23/18800",0.00853381959971156,0.0233156142634976,0.00517895604064128,"MDM2",1
"GO:1990840","GO:1990840","response to lectin","1/7","23/18800",0.00853381959971156,0.0233156142634976,0.00517895604064128,"EP300",1
"GO:1990858","GO:1990858","cellular response to lectin","1/7","23/18800",0.00853381959971156,0.0233156142634976,0.00517895604064128,"EP300",1
"GO:0001964","GO:0001964","startle response","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"PTEN",1
"GO:0003181","GO:0003181","atrioventricular valve morphogenesis","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"MDM2",1
"GO:0022010","GO:0022010","central nervous system myelination","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"PTEN",1
"GO:0032291","GO:0032291","axon ensheathment in central nervous system","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"PTEN",1
"GO:0036003","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"TP53",1
"GO:0042026","GO:0042026","protein refolding","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"HSP90AA1",1
"GO:0051156","GO:0051156","glucose 6-phosphate metabolic process","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"TP53",1
"GO:1901028","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"GSK3B",1
"GO:1904666","GO:1904666","regulation of ubiquitin protein ligase activity","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"PTEN",1
"GO:2000637","GO:2000637","positive regulation of miRNA-mediated gene silencing","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"TP53",1
"GO:2000679","GO:2000679","positive regulation of transcription regulatory region DNA binding","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"EP300",1
"GO:2000737","GO:2000737","negative regulation of stem cell differentiation","1/7","24/18800",0.00890343472794308,0.023602917310958,0.0052427729247398,"GSK3B",1
"GO:0060537","GO:0060537","muscle tissue development","2/7","405/18800",0.00904931712700562,0.023930416402526,0.00531551831241916,"EP300/PTEN",2
"GO:0060074","GO:0060074","synapse maturation","1/7","25/18800",0.00927293174311672,0.0241637710386326,0.00536735196297702,"PTEN",1
"GO:0060148","GO:0060148","positive regulation of post-transcriptional gene silencing","1/7","25/18800",0.00927293174311672,0.0241637710386326,0.00536735196297702,"TP53",1
"GO:0060333","GO:0060333","interferon-gamma-mediated signaling pathway","1/7","25/18800",0.00927293174311672,0.0241637710386326,0.00536735196297702,"TP53",1
"GO:1900370","GO:1900370","positive regulation of post-transcriptional gene silencing by RNA","1/7","25/18800",0.00927293174311672,0.0241637710386326,0.00536735196297702,"TP53",1
"GO:1904861","GO:1904861","excitatory synapse assembly","1/7","25/18800",0.00927293174311672,0.0241637710386326,0.00536735196297702,"PTEN",1
"GO:2000463","GO:2000463","positive regulation of excitatory postsynaptic potential","1/7","25/18800",0.00927293174311672,0.0241637710386326,0.00536735196297702,"PTEN",1
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","2/7","414/18800",0.00944129898289418,0.0245427942006788,0.00545154208005643,"GSK3B/MDM2",2
"GO:0001558","GO:0001558","regulation of cell growth","2/7","415/18800",0.00948532524231848,0.0245975383402496,0.00546370206388168,"GSK3B/TP53",2
"GO:0001783","GO:0001783","B cell apoptotic process","1/7","26/18800",0.00964231067668819,0.0246978559276109,0.00548598500136623,"PTEN",1
"GO:0032515","GO:0032515","negative regulation of phosphoprotein phosphatase activity","1/7","26/18800",0.00964231067668819,0.0246978559276109,0.00548598500136623,"GSK3B",1
"GO:0045724","GO:0045724","positive regulation of cilium assembly","1/7","26/18800",0.00964231067668819,0.0246978559276109,0.00548598500136623,"GSK3B",1
"GO:0051204","GO:0051204","protein insertion into mitochondrial membrane","1/7","26/18800",0.00964231067668819,0.0246978559276109,0.00548598500136623,"HSP90AA1",1
"GO:0090200","GO:0090200","positive regulation of release of cytochrome c from mitochondria","1/7","26/18800",0.00964231067668819,0.0246978559276109,0.00548598500136623,"TP53",1
"GO:0050808","GO:0050808","synapse organization","2/7","419/18800",0.00966237314068065,0.0246978559276109,0.00548598500136623,"PTEN/UBE3A",2
"GO:0016311","GO:0016311","dephosphorylation","2/7","422/18800",0.00979614752288818,0.0249801761833649,0.0055486950881522,"GSK3B/PTEN",2
"GO:0042391","GO:0042391","regulation of membrane potential","2/7","425/18800",0.00993076750106647,0.0249939234052957,0.00555174867521435,"GSK3B/PTEN",2
"GO:0002220","GO:0002220","innate immune response activating cell surface receptor signaling pathway","1/7","27/18800",0.0100115715601045,0.0249939234052957,0.00555174867521435,"EP300",1
"GO:0003171","GO:0003171","atrioventricular valve development","1/7","27/18800",0.0100115715601045,0.0249939234052957,0.00555174867521435,"MDM2",1
"GO:0009651","GO:0009651","response to salt stress","1/7","27/18800",0.0100115715601045,0.0249939234052957,0.00555174867521435,"TP53",1
"GO:0033032","GO:0033032","regulation of myeloid cell apoptotic process","1/7","27/18800",0.0100115715601045,0.0249939234052957,0.00555174867521435,"PTEN",1
"GO:0034453","GO:0034453","microtubule anchoring","1/7","27/18800",0.0100115715601045,0.0249939234052957,0.00555174867521435,"GSK3B",1
"GO:0035640","GO:0035640","exploration behavior","1/7","27/18800",0.0100115715601045,0.0249939234052957,0.00555174867521435,"UBE3A",1
"GO:0046174","GO:0046174","polyol catabolic process","1/7","27/18800",0.0100115715601045,0.0249939234052957,0.00555174867521435,"PTEN",1
"GO:2000108","GO:2000108","positive regulation of leukocyte apoptotic process","1/7","27/18800",0.0100115715601045,0.0249939234052957,0.00555174867521435,"TP53",1
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission","2/7","429/18800",0.0101115736067527,0.0251848728670516,0.00559416312148377,"GSK3B/PTEN",2
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling","2/7","430/18800",0.0101570091951903,0.025235377638948,0.00560538144026955,"GSK3B/PTEN",2
"GO:0048732","GO:0048732","gland development","2/7","431/18800",0.0102025382984729,0.025235377638948,0.00560538144026955,"PTEN/UBE3A",2
"GO:0072594","GO:0072594","establishment of protein localization to organelle","2/7","431/18800",0.0102025382984729,0.025235377638948,0.00560538144026955,"HSP90AA1/TP53",2
"GO:0006979","GO:0006979","response to oxidative stress","2/7","433/18800",0.0102938768297974,0.0252676026112941,0.00561253937800626,"TP53/UBE3A",2
"GO:0048608","GO:0048608","reproductive structure development","2/7","433/18800",0.0102938768297974,0.0252676026112941,0.00561253937800626,"PTEN/UBE3A",2
"GO:1903131","GO:1903131","mononuclear cell differentiation","2/7","433/18800",0.0102938768297974,0.0252676026112941,0.00561253937800626,"EP300/TP53",2
"GO:0002360","GO:0002360","T cell lineage commitment","1/7","28/18800",0.010380714424808,0.0252676026112941,0.00561253937800626,"TP53",1
"GO:0002758","GO:0002758","innate immune response-activating signal transduction","1/7","28/18800",0.010380714424808,0.0252676026112941,0.00561253937800626,"EP300",1
"GO:0060765","GO:0060765","regulation of androgen receptor signaling pathway","1/7","28/18800",0.010380714424808,0.0252676026112941,0.00561253937800626,"EP300",1
"GO:0090312","GO:0090312","positive regulation of protein deacetylation","1/7","28/18800",0.010380714424808,0.0252676026112941,0.00561253937800626,"TP53",1
"GO:0061458","GO:0061458","reproductive system development","2/7","436/18800",0.0104315846150066,0.0253338483507302,0.00562725414247877,"PTEN/UBE3A",2
"GO:0051960","GO:0051960","regulation of nervous system development","2/7","440/18800",0.0106164993356036,0.0254711743201153,0.00565775752749134,"PTEN/TP53",2
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","2/7","442/18800",0.0107095147122205,0.0254711743201153,0.00565775752749134,"EP300/HSP90AA1",2
"GO:0002068","GO:0002068","glandular epithelial cell development","1/7","29/18800",0.0107497393022336,0.0254711743201153,0.00565775752749134,"GSK3B",1
"GO:0003309","GO:0003309","type B pancreatic cell differentiation","1/7","29/18800",0.0107497393022336,0.0254711743201153,0.00565775752749134,"GSK3B",1
"GO:0019674","GO:0019674","NAD metabolic process","1/7","29/18800",0.0107497393022336,0.0254711743201153,0.00565775752749134,"TP53",1
"GO:0043153","GO:0043153","entrainment of circadian clock by photoperiod","1/7","29/18800",0.0107497393022336,0.0254711743201153,0.00565775752749134,"TP53",1
"GO:0048679","GO:0048679","regulation of axon regeneration","1/7","29/18800",0.0107497393022336,0.0254711743201153,0.00565775752749134,"PTEN",1
"GO:0055022","GO:0055022","negative regulation of cardiac muscle tissue growth","1/7","29/18800",0.0107497393022336,0.0254711743201153,0.00565775752749134,"PTEN",1
"GO:0061117","GO:0061117","negative regulation of heart growth","1/7","29/18800",0.0107497393022336,0.0254711743201153,0.00565775752749134,"PTEN",1
"GO:0099068","GO:0099068","postsynapse assembly","1/7","29/18800",0.0107497393022336,0.0254711743201153,0.00565775752749134,"PTEN",1
"GO:1900117","GO:1900117","regulation of execution phase of apoptosis","1/7","29/18800",0.0107497393022336,0.0254711743201153,0.00565775752749134,"TP53",1
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","2/7","448/18800",0.0109907876516843,0.0258309546761365,0.00573767335673189,"HSP90AA1/PTEN",2
"GO:0006734","GO:0006734","NADH metabolic process","1/7","30/18800",0.0111186462238085,0.0258309546761365,0.00573767335673189,"TP53",1
"GO:0031365","GO:0031365","N-terminal protein amino acid modification","1/7","30/18800",0.0111186462238085,0.0258309546761365,0.00573767335673189,"EP300",1
"GO:0048147","GO:0048147","negative regulation of fibroblast proliferation","1/7","30/18800",0.0111186462238085,0.0258309546761365,0.00573767335673189,"TP53",1
"GO:0051123","GO:0051123","RNA polymerase II preinitiation complex assembly","1/7","30/18800",0.0111186462238085,0.0258309546761365,0.00573767335673189,"TP53",1
"GO:0060218","GO:0060218","hematopoietic stem cell differentiation","1/7","30/18800",0.0111186462238085,0.0258309546761365,0.00573767335673189,"TP53",1
"GO:0060325","GO:0060325","face morphogenesis","1/7","30/18800",0.0111186462238085,0.0258309546761365,0.00573767335673189,"EP300",1
"GO:0090151","GO:0090151","establishment of protein localization to mitochondrial membrane","1/7","30/18800",0.0111186462238085,0.0258309546761365,0.00573767335673189,"HSP90AA1",1
"GO:1903579","GO:1903579","negative regulation of ATP metabolic process","1/7","30/18800",0.0111186462238085,0.0258309546761365,0.00573767335673189,"TP53",1
"GO:0016055","GO:0016055","Wnt signaling pathway","2/7","452/18800",0.0111801542454891,0.0258616526931292,0.00574449212113342,"GSK3B/PTEN",2
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","2/7","452/18800",0.0111801542454891,0.0258616526931292,0.00574449212113342,"EP300/PTEN",2
"GO:0198738","GO:0198738","cell-cell signaling by wnt","2/7","454/18800",0.0112753916220247,0.0260106619907868,0.00577759065302258,"GSK3B/PTEN",2
"GO:0000002","GO:0000002","mitochondrial genome maintenance","1/7","31/18800",0.0114874352209544,0.0260106619907868,0.00577759065302258,"TP53",1
"GO:0002230","GO:0002230","positive regulation of defense response to virus by host","1/7","31/18800",0.0114874352209544,0.0260106619907868,0.00577759065302258,"HSP90AA1",1
"GO:0005979","GO:0005979","regulation of glycogen biosynthetic process","1/7","31/18800",0.0114874352209544,0.0260106619907868,0.00577759065302258,"GSK3B",1
"GO:0010962","GO:0010962","regulation of glucan biosynthetic process","1/7","31/18800",0.0114874352209544,0.0260106619907868,0.00577759065302258,"GSK3B",1
"GO:0033137","GO:0033137","negative regulation of peptidyl-serine phosphorylation","1/7","31/18800",0.0114874352209544,0.0260106619907868,0.00577759065302258,"PTEN",1
"GO:0046825","GO:0046825","regulation of protein export from nucleus","1/7","31/18800",0.0114874352209544,0.0260106619907868,0.00577759065302258,"GSK3B",1
"GO:0062098","GO:0062098","regulation of programmed necrotic cell death","1/7","31/18800",0.0114874352209544,0.0260106619907868,0.00577759065302258,"TP53",1
"GO:0097106","GO:0097106","postsynaptic density organization","1/7","31/18800",0.0114874352209544,0.0260106619907868,0.00577759065302258,"PTEN",1
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/7","31/18800",0.0114874352209544,0.0260106619907868,0.00577759065302258,"GSK3B",1
"GO:0022411","GO:0022411","cellular component disassembly","2/7","460/18800",0.0115633148356116,0.0261272366855274,0.00580348468320724,"GSK3B/TP53",2
"GO:0007389","GO:0007389","pattern specification process","2/7","463/18800",0.0117085174814725,0.0261812162353969,0.00581547483335762,"EP300/TP53",2
"GO:0008156","GO:0008156","negative regulation of DNA replication","1/7","32/18800",0.0118561063250864,0.0261812162353969,0.00581547483335762,"TP53",1
"GO:0010165","GO:0010165","response to X-ray","1/7","32/18800",0.0118561063250864,0.0261812162353969,0.00581547483335762,"TP53",1
"GO:0019082","GO:0019082","viral protein processing","1/7","32/18800",0.0118561063250864,0.0261812162353969,0.00581547483335762,"GSK3B",1
"GO:0033028","GO:0033028","myeloid cell apoptotic process","1/7","32/18800",0.0118561063250864,0.0261812162353969,0.00581547483335762,"PTEN",1
"GO:0035883","GO:0035883","enteroendocrine cell differentiation","1/7","32/18800",0.0118561063250864,0.0261812162353969,0.00581547483335762,"GSK3B",1
"GO:0046856","GO:0046856","phosphatidylinositol dephosphorylation","1/7","32/18800",0.0118561063250864,0.0261812162353969,0.00581547483335762,"PTEN",1
"GO:0051443","GO:0051443","positive regulation of ubiquitin-protein transferase activity","1/7","32/18800",0.0118561063250864,0.0261812162353969,0.00581547483335762,"PTEN",1
"GO:0070570","GO:0070570","regulation of neuron projection regeneration","1/7","32/18800",0.0118561063250864,0.0261812162353969,0.00581547483335762,"PTEN",1
"GO:0071539","GO:0071539","protein localization to centrosome","1/7","32/18800",0.0118561063250864,0.0261812162353969,0.00581547483335762,"GSK3B",1
"GO:1901889","GO:1901889","negative regulation of cell junction assembly","1/7","32/18800",0.0118561063250864,0.0261812162353969,0.00581547483335762,"PTEN",1
"GO:0051052","GO:0051052","regulation of DNA metabolic process","2/7","472/18800",0.0121490719605299,0.0265570190606748,0.00589894963655463,"HSP90AA1/TP53",2
"GO:0009648","GO:0009648","photoperiodism","1/7","33/18800",0.0122246595676122,0.0265570190606748,0.00589894963655463,"TP53",1
"GO:0010661","GO:0010661","positive regulation of muscle cell apoptotic process","1/7","33/18800",0.0122246595676122,0.0265570190606748,0.00589894963655463,"TP53",1
"GO:0030511","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway","1/7","33/18800",0.0122246595676122,0.0265570190606748,0.00589894963655463,"EP300",1
"GO:0045736","GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity","1/7","33/18800",0.0122246595676122,0.0265570190606748,0.00589894963655463,"PTEN",1
"GO:0099084","GO:0099084","postsynaptic specialization organization","1/7","33/18800",0.0122246595676122,0.0265570190606748,0.00589894963655463,"PTEN",1
"GO:1903846","GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus","1/7","33/18800",0.0122246595676122,0.0265570190606748,0.00589894963655463,"EP300",1
"GO:1904030","GO:1904030","negative regulation of cyclin-dependent protein kinase activity","1/7","33/18800",0.0122246595676122,0.0265570190606748,0.00589894963655463,"PTEN",1
"GO:0000423","GO:0000423","mitophagy","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"TP53",1
"GO:0002209","GO:0002209","behavioral defense response","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"EP300",1
"GO:0009303","GO:0009303","rRNA transcription","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"TP53",1
"GO:0009649","GO:0009649","entrainment of circadian clock","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"TP53",1
"GO:0032228","GO:0032228","regulation of synaptic transmission, GABAergic","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"PTEN",1
"GO:0035308","GO:0035308","negative regulation of protein dephosphorylation","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"GSK3B",1
"GO:0051973","GO:0051973","positive regulation of telomerase activity","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"HSP90AA1",1
"GO:0060323","GO:0060323","head morphogenesis","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"EP300",1
"GO:0070232","GO:0070232","regulation of T cell apoptotic process","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"TP53",1
"GO:1900181","GO:1900181","negative regulation of protein localization to nucleus","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"GSK3B",1
"GO:1901797","GO:1901797","negative regulation of signal transduction by p53 class mediator","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"MDM2",1
"GO:1902692","GO:1902692","regulation of neuroblast proliferation","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"TP53",1
"GO:1905508","GO:1905508","protein localization to microtubule organizing center","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"GSK3B",1
"GO:1990000","GO:1990000","amyloid fibril formation","1/7","34/18800",0.0125930949799329,0.0266019817031718,0.00590893691573722,"MDM2",1
"GO:0010638","GO:0010638","positive regulation of organelle organization","2/7","487/18800",0.0128997300670481,0.0269024668363924,0.00597568185662655,"GSK3B/TP53",2
"GO:0090066","GO:0090066","regulation of anatomical structure size","2/7","487/18800",0.0128997300670481,0.0269024668363924,0.00597568185662655,"GSK3B/PTEN",2
"GO:0016242","GO:0016242","negative regulation of macroautophagy","1/7","35/18800",0.012961412593444,0.0269024668363924,0.00597568185662655,"TP53",1
"GO:0019320","GO:0019320","hexose catabolic process","1/7","35/18800",0.012961412593444,0.0269024668363924,0.00597568185662655,"TP53",1
"GO:0044319","GO:0044319","wound healing, spreading of cells","1/7","35/18800",0.012961412593444,0.0269024668363924,0.00597568185662655,"PTEN",1
"GO:0070884","GO:0070884","regulation of calcineurin-NFAT signaling cascade","1/7","35/18800",0.012961412593444,0.0269024668363924,0.00597568185662655,"GSK3B",1
"GO:0090505","GO:0090505","epiboly involved in wound healing","1/7","35/18800",0.012961412593444,0.0269024668363924,0.00597568185662655,"PTEN",1
"GO:0097345","GO:0097345","mitochondrial outer membrane permeabilization","1/7","35/18800",0.012961412593444,0.0269024668363924,0.00597568185662655,"GSK3B",1
"GO:0098751","GO:0098751","bone cell development","1/7","35/18800",0.012961412593444,0.0269024668363924,0.00597568185662655,"EP300",1
"GO:0016570","GO:0016570","histone modification","2/7","494/18800",0.0132570099985434,0.0274011802739713,0.0060864580489631,"EP300/TP53",2
"GO:0048854","GO:0048854","brain morphogenesis","1/7","36/18800",0.0133296124395322,0.0274011802739713,0.0060864580489631,"PTEN",1
"GO:0090504","GO:0090504","epiboly","1/7","36/18800",0.0133296124395322,0.0274011802739713,0.0060864580489631,"PTEN",1
"GO:0106056","GO:0106056","regulation of calcineurin-mediated signaling","1/7","36/18800",0.0133296124395322,0.0274011802739713,0.0060864580489631,"GSK3B",1
"GO:1903146","GO:1903146","regulation of autophagy of mitochondrion","1/7","36/18800",0.0133296124395322,0.0274011802739713,0.0060864580489631,"TP53",1
"GO:0010498","GO:0010498","proteasomal protein catabolic process","2/7","496/18800",0.0133599011017171,0.0274108315707645,0.0060886018330068,"GSK3B/MDM2",2
"GO:0003203","GO:0003203","endocardial cushion morphogenesis","1/7","37/18800",0.0136976945495791,0.0276796808728288,0.00614831969852013,"MDM2",1
"GO:0003230","GO:0003230","cardiac atrium development","1/7","37/18800",0.0136976945495791,0.0276796808728288,0.00614831969852013,"MDM2",1
"GO:0006739","GO:0006739","NADP metabolic process","1/7","37/18800",0.0136976945495791,0.0276796808728288,0.00614831969852013,"TP53",1
"GO:0010923","GO:0010923","negative regulation of phosphatase activity","1/7","37/18800",0.0136976945495791,0.0276796808728288,0.00614831969852013,"GSK3B",1
"GO:0046621","GO:0046621","negative regulation of organ growth","1/7","37/18800",0.0136976945495791,0.0276796808728288,0.00614831969852013,"PTEN",1
"GO:0070873","GO:0070873","regulation of glycogen metabolic process","1/7","37/18800",0.0136976945495791,0.0276796808728288,0.00614831969852013,"GSK3B",1
"GO:0071542","GO:0071542","dopaminergic neuron differentiation","1/7","37/18800",0.0136976945495791,0.0276796808728288,0.00614831969852013,"GSK3B",1
"GO:2000279","GO:2000279","negative regulation of DNA biosynthetic process","1/7","37/18800",0.0136976945495791,0.0276796808728288,0.00614831969852013,"TP53",1
"GO:0007617","GO:0007617","mating behavior","1/7","38/18800",0.0140656589549597,0.0283163923698531,0.00628974856315966,"PTEN",1
"GO:0010742","GO:0010742","macrophage derived foam cell differentiation","1/7","38/18800",0.0140656589549597,0.0283163923698531,0.00628974856315966,"EP300",1
"GO:0032570","GO:0032570","response to progesterone","1/7","39/18800",0.014433505687041,0.0287328709866561,0.00638225843332279,"UBE3A",1
"GO:0032728","GO:0032728","positive regulation of interferon-beta production","1/7","39/18800",0.014433505687041,0.0287328709866561,0.00638225843332279,"HSP90AA1",1
"GO:0032885","GO:0032885","regulation of polysaccharide biosynthetic process","1/7","39/18800",0.014433505687041,0.0287328709866561,0.00638225843332279,"GSK3B",1
"GO:0046365","GO:0046365","monosaccharide catabolic process","1/7","39/18800",0.014433505687041,0.0287328709866561,0.00638225843332279,"TP53",1
"GO:0090077","GO:0090077","foam cell differentiation","1/7","39/18800",0.014433505687041,0.0287328709866561,0.00638225843332279,"EP300",1
"GO:0098815","GO:0098815","modulation of excitatory postsynaptic potential","1/7","39/18800",0.014433505687041,0.0287328709866561,0.00638225843332279,"PTEN",1
"GO:0001953","GO:0001953","negative regulation of cell-matrix adhesion","1/7","40/18800",0.0148012347771851,0.0292474583881277,0.00649656061301968,"PTEN",1
"GO:0007212","GO:0007212","dopamine receptor signaling pathway","1/7","40/18800",0.0148012347771851,0.0292474583881277,0.00649656061301968,"GSK3B",1
