"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061000","GO:0061000","negative regulation of dendritic spine development","1/8","13/18903",0.00548956155849345,0.0190927272972822,0.00491425482933508,"PTEN",1
"GO:0043542","GO:0043542","endothelial cell migration","2/8","281/18903",0.00581155416675321,0.0199151678073569,0.00512594183379204,"AKT1/PTEN",2
"GO:0048681","GO:0048681","negative regulation of axon regeneration","1/8","14/18903",0.00591074120420709,0.0199151678073569,0.00512594183379204,"PTEN",1
"GO:0051547","GO:0051547","regulation of keratinocyte migration","1/8","14/18903",0.00591074120420709,0.0199151678073569,0.00512594183379204,"PTEN",1
"GO:0051645","GO:0051645","Golgi localization","1/8","14/18903",0.00591074120420709,0.0199151678073569,0.00512594183379204,"SLC9A3R1",1
"GO:0070141","GO:0070141","response to UV-A","1/8","14/18903",0.00591074120420709,0.0199151678073569,0.00512594183379204,"AKT1",1
"GO:0071236","GO:0071236","cellular response to antibiotic","1/8","14/18903",0.00591074120420709,0.0199151678073569,0.00512594183379204,"MDM2",1
"GO:0071888","GO:0071888","macrophage apoptotic process","1/8","14/18903",0.00591074120420709,0.0199151678073569,0.00512594183379204,"PTEN",1
"GO:0072393","GO:0072393","microtubule anchoring at microtubule organizing center","1/8","14/18903",0.00591074120420709,0.0199151678073569,0.00512594183379204,"GSK3B",1
"GO:0097091","GO:0097091","synaptic vesicle clustering","1/8","14/18903",0.00591074120420709,0.0199151678073569,0.00512594183379204,"PTEN",1
"GO:1902043","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/8","14/18903",0.00591074120420709,0.0199151678073569,0.00512594183379204,"PTEN",1
"GO:1902947","GO:1902947","regulation of tau-protein kinase activity","1/8","14/18903",0.00591074120420709,0.0199151678073569,0.00512594183379204,"HSP90AA1",1
"GO:0072659","GO:0072659","protein localization to plasma membrane","2/8","285/18903",0.00597340746867142,0.0200692953480009,0.00516561254186585,"AKT1/SLC9A3R1",2
"GO:0043270","GO:0043270","positive regulation of ion transport","2/8","289/18903",0.00613734100897044,0.0204493943062457,0.00526344576978012,"AKT1/SLC9A3R1",2
"GO:0010632","GO:0010632","regulation of epithelial cell migration","2/8","292/18903",0.00626165290625226,0.0204493943062457,0.00526344576978012,"AKT1/PTEN",2
"GO:0002517","GO:0002517","T cell tolerance induction","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"PHLPP1",1
"GO:0003376","GO:0003376","sphingosine-1-phosphate receptor signaling pathway","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"AKT1",1
"GO:0043518","GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"MDM2",1
"GO:0045475","GO:0045475","locomotor rhythm","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"PTEN",1
"GO:0045989","GO:0045989","positive regulation of striated muscle contraction","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"HSP90AA1",1
"GO:0046322","GO:0046322","negative regulation of fatty acid oxidation","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"AKT1",1
"GO:0070571","GO:0070571","negative regulation of neuron projection regeneration","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"PTEN",1
"GO:0070885","GO:0070885","negative regulation of calcineurin-NFAT signaling cascade","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"GSK3B",1
"GO:0071380","GO:0071380","cellular response to prostaglandin E stimulus","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"AKT1",1
"GO:0090660","GO:0090660","cerebrospinal fluid circulation","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"SLC9A3R1",1
"GO:0106057","GO:0106057","negative regulation of calcineurin-mediated signaling","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"GSK3B",1
"GO:2000402","GO:2000402","negative regulation of lymphocyte migration","1/8","15/18903",0.00633176476661756,0.0204493943062457,0.00526344576978012,"AKT1",1
"GO:0051222","GO:0051222","positive regulation of protein transport","2/8","294/18903",0.00634517462453493,0.0204493943062457,0.00526344576978012,"GSK3B/HSP90AA1",2
"GO:0001666","GO:0001666","response to hypoxia","2/8","296/18903",0.00642921321320181,0.0206082347861009,0.00530432953578527,"MDM2/PTEN",2
"GO:0042886","GO:0042886","amide transport","2/8","296/18903",0.00642921321320181,0.0206082347861009,0.00530432953578527,"IRS1/SLC9A3R1",2
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","2/8","301/18903",0.00664156635400503,0.0211309285019338,0.0054388650621823,"AKT1/HSP90AA1",2
"GO:0021542","GO:0021542","dentate gyrus development","1/8","16/18903",0.00675263229530598,0.0211309285019338,0.0054388650621823,"PTEN",1
"GO:0030033","GO:0030033","microvillus assembly","1/8","16/18903",0.00675263229530598,0.0211309285019338,0.0054388650621823,"SLC9A3R1",1
"GO:0045838","GO:0045838","positive regulation of membrane potential","1/8","16/18903",0.00675263229530598,0.0211309285019338,0.0054388650621823,"AKT1",1
"GO:0046321","GO:0046321","positive regulation of fatty acid oxidation","1/8","16/18903",0.00675263229530598,0.0211309285019338,0.0054388650621823,"IRS1",1
"GO:0048266","GO:0048266","behavioral response to pain","1/8","16/18903",0.00675263229530598,0.0211309285019338,0.0054388650621823,"AKT1",1
"GO:0060088","GO:0060088","auditory receptor cell stereocilium organization","1/8","16/18903",0.00675263229530598,0.0211309285019338,0.0054388650621823,"SLC9A3R1",1
"GO:0061684","GO:0061684","chaperone-mediated autophagy","1/8","16/18903",0.00675263229530598,0.0211309285019338,0.0054388650621823,"HSP90AA1",1
"GO:2000650","GO:2000650","negative regulation of sodium ion transmembrane transporter activity","1/8","16/18903",0.00675263229530598,0.0211309285019338,0.0054388650621823,"SLC9A3R1",1
"GO:0007162","GO:0007162","negative regulation of cell adhesion","2/8","308/18903",0.00694425946733291,0.0216478010026758,0.00557190227281085,"AKT1/PTEN",2
"GO:0042063","GO:0042063","gliogenesis","2/8","310/18903",0.00703189638290409,0.0216478010026758,0.00557190227281085,"AKT1/PTEN",2
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","2/8","310/18903",0.00703189638290409,0.0216478010026758,0.00557190227281085,"GSK3B/HSP90AA1",2
"GO:0006857","GO:0006857","oligopeptide transport","1/8","17/18903",0.00717334383984114,0.0216478010026758,0.00557190227281085,"SLC9A3R1",1
"GO:0010763","GO:0010763","positive regulation of fibroblast migration","1/8","17/18903",0.00717334383984114,0.0216478010026758,0.00557190227281085,"AKT1",1
"GO:0044539","GO:0044539","long-chain fatty acid import into cell","1/8","17/18903",0.00717334383984114,0.0216478010026758,0.00557190227281085,"AKT1",1
"GO:0045198","GO:0045198","establishment of epithelial cell apical/basal polarity","1/8","17/18903",0.00717334383984114,0.0216478010026758,0.00557190227281085,"SLC9A3R1",1
"GO:0046838","GO:0046838","phosphorylated carbohydrate dephosphorylation","1/8","17/18903",0.00717334383984114,0.0216478010026758,0.00557190227281085,"PTEN",1
"GO:0046855","GO:0046855","inositol phosphate dephosphorylation","1/8","17/18903",0.00717334383984114,0.0216478010026758,0.00557190227281085,"PTEN",1
"GO:0051895","GO:0051895","negative regulation of focal adhesion assembly","1/8","17/18903",0.00717334383984114,0.0216478010026758,0.00557190227281085,"PTEN",1
"GO:0097107","GO:0097107","postsynaptic density assembly","1/8","17/18903",0.00717334383984114,0.0216478010026758,0.00557190227281085,"PTEN",1
"GO:0150118","GO:0150118","negative regulation of cell-substrate junction organization","1/8","17/18903",0.00717334383984114,0.0216478010026758,0.00557190227281085,"PTEN",1
"GO:1900034","GO:1900034","regulation of cellular response to heat","1/8","17/18903",0.00717334383984114,0.0216478010026758,0.00557190227281085,"GSK3B",1
"GO:1902306","GO:1902306","negative regulation of sodium ion transmembrane transport","1/8","17/18903",0.00717334383984114,0.0216478010026758,0.00557190227281085,"SLC9A3R1",1
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","2/8","315/18903",0.00725322376653546,0.0218333080891143,0.00561964972560856,"PTEN/SLC9A3R1",2
"GO:0010948","GO:0010948","negative regulation of cell cycle process","2/8","318/18903",0.00738754932339024,0.0221813506266856,0.00570923198876261,"MDM2/PTEN",2
"GO:0002093","GO:0002093","auditory receptor cell morphogenesis","1/8","18/18903",0.00759389944977884,0.0224038924065615,0.00576651175814575,"SLC9A3R1",1
"GO:0006977","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","1/8","18/18903",0.00759389944977884,0.0224038924065615,0.00576651175814575,"MDM2",1
"GO:0015812","GO:0015812","gamma-aminobutyric acid transport","1/8","18/18903",0.00759389944977884,0.0224038924065615,0.00576651175814575,"SLC9A3R1",1
"GO:0046827","GO:0046827","positive regulation of protein export from nucleus","1/8","18/18903",0.00759389944977884,0.0224038924065615,0.00576651175814575,"GSK3B",1
"GO:0060644","GO:0060644","mammary gland epithelial cell differentiation","1/8","18/18903",0.00759389944977884,0.0224038924065615,0.00576651175814575,"AKT1",1
"GO:0090520","GO:0090520","sphingolipid mediated signaling pathway","1/8","18/18903",0.00759389944977884,0.0224038924065615,0.00576651175814575,"AKT1",1
"GO:1902001","GO:1902001","fatty acid transmembrane transport","1/8","18/18903",0.00759389944977884,0.0224038924065615,0.00576651175814575,"AKT1",1
"GO:0015849","GO:0015849","organic acid transport","2/8","324/18903",0.00765962993478752,0.0225417397088288,0.00580199211463597,"AKT1/SLC9A3R1",2
"GO:1901214","GO:1901214","regulation of neuron death","2/8","325/18903",0.00770542024747155,0.0226203673601516,0.00582222999418121,"AKT1/GSK3B",2
"GO:0030889","GO:0030889","negative regulation of B cell proliferation","1/8","19/18903",0.00801429917466112,0.0231828263930441,0.0059670006691957,"PTEN",1
"GO:0031645","GO:0031645","negative regulation of nervous system process","1/8","19/18903",0.00801429917466112,0.0231828263930441,0.0059670006691957,"PTEN",1
"GO:0060044","GO:0060044","negative regulation of cardiac muscle cell proliferation","1/8","19/18903",0.00801429917466112,0.0231828263930441,0.0059670006691957,"PTEN",1
"GO:0071545","GO:0071545","inositol phosphate catabolic process","1/8","19/18903",0.00801429917466112,0.0231828263930441,0.0059670006691957,"PTEN",1
"GO:0140354","GO:0140354","lipid import into cell","1/8","19/18903",0.00801429917466112,0.0231828263930441,0.0059670006691957,"AKT1",1
"GO:1902176","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/8","19/18903",0.00801429917466112,0.0231828263930441,0.0059670006691957,"AKT1",1
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","2/8","335/18903",0.00817026615024896,0.0233723553129076,0.00601578329701181,"MDM2/PTEN",2
"GO:0104004","GO:0104004","cellular response to environmental stimulus","2/8","335/18903",0.00817026615024896,0.0233723553129076,0.00601578329701181,"MDM2/PTEN",2
"GO:0016042","GO:0016042","lipid catabolic process","2/8","336/18903",0.00821744310146596,0.0233723553129076,0.00601578329701181,"AKT1/IRS1",2
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","2/8","336/18903",0.00821744310146596,0.0233723553129076,0.00601578329701181,"GSK3B/SLC9A3R1",2
"GO:0032386","GO:0032386","regulation of intracellular transport","2/8","336/18903",0.00821744310146596,0.0233723553129076,0.00601578329701181,"GSK3B/HSP90AA1",2
"GO:1990778","GO:1990778","protein localization to cell periphery","2/8","337/18903",0.00826474558847461,0.0233723553129076,0.00601578329701181,"AKT1/SLC9A3R1",2
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","2/8","338/18903",0.00831217352438773,0.0233723553129076,0.00601578329701181,"AKT1/PTEN",2
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","2/8","339/18903",0.00835972682235401,0.0233723553129076,0.00601578329701181,"AKT1/IRS1",2
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","2/8","340/18903",0.00840740539555801,0.0233723553129076,0.00601578329701181,"PTEN/SLC9A3R1",2
"GO:0002643","GO:0002643","regulation of tolerance induction","1/8","20/18903",0.00843454306401725,0.0233723553129076,0.00601578329701181,"PHLPP1",1
"GO:0030002","GO:0030002","cellular anion homeostasis","1/8","20/18903",0.00843454306401725,0.0233723553129076,0.00601578329701181,"SLC9A3R1",1
"GO:0051546","GO:0051546","keratinocyte migration","1/8","20/18903",0.00843454306401725,0.0233723553129076,0.00601578329701181,"PTEN",1
"GO:0055062","GO:0055062","phosphate ion homeostasis","1/8","20/18903",0.00843454306401725,0.0233723553129076,0.00601578329701181,"SLC9A3R1",1
"GO:0060716","GO:0060716","labyrinthine layer blood vessel development","1/8","20/18903",0.00843454306401725,0.0233723553129076,0.00601578329701181,"AKT1",1
"GO:0071379","GO:0071379","cellular response to prostaglandin stimulus","1/8","20/18903",0.00843454306401725,0.0233723553129076,0.00601578329701181,"AKT1",1
"GO:0072506","GO:0072506","trivalent inorganic anion homeostasis","1/8","20/18903",0.00843454306401725,0.0233723553129076,0.00601578329701181,"SLC9A3R1",1
"GO:0098698","GO:0098698","postsynaptic specialization assembly","1/8","20/18903",0.00843454306401725,0.0233723553129076,0.00601578329701181,"PTEN",1
"GO:2000010","GO:2000010","positive regulation of protein localization to cell surface","1/8","20/18903",0.00843454306401725,0.0233723553129076,0.00601578329701181,"AKT1",1
"GO:0010506","GO:0010506","regulation of autophagy","2/8","344/18903",0.00859937070569698,0.0237735516479175,0.00611904675414581,"AKT1/GSK3B",2
"GO:0019216","GO:0019216","regulation of lipid metabolic process","2/8","347/18903",0.00874465582967163,0.0241189809627687,0.00620795640294926,"AKT1/IRS1",2
"GO:0007252","GO:0007252","I-kappaB phosphorylation","1/8","21/18903",0.00885463116736351,0.0242531006108386,0.00624247730286962,"AKT1",1
"GO:0050849","GO:0050849","negative regulation of calcium-mediated signaling","1/8","21/18903",0.00885463116736351,0.0242531006108386,0.00624247730286962,"GSK3B",1
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria","1/8","21/18903",0.00885463116736351,0.0242531006108386,0.00624247730286962,"AKT1",1
"GO:0031346","GO:0031346","positive regulation of cell projection organization","2/8","352/18903",0.00898928819063665,0.0245651976822467,0.00632280760437698,"GSK3B/HSP90AA1",2
"GO:0016311","GO:0016311","dephosphorylation","2/8","357/18903",0.00923702430078569,0.0247182749473368,0.0063622079832499,"GSK3B/PTEN",2
"GO:0002902","GO:0002902","regulation of B cell apoptotic process","1/8","22/18903",0.00927456353420308,0.0247182749473368,0.0063622079832499,"PTEN",1
"GO:0010766","GO:0010766","negative regulation of sodium ion transport","1/8","22/18903",0.00927456353420308,0.0247182749473368,0.0063622079832499,"SLC9A3R1",1
"GO:0032069","GO:0032069","regulation of nuclease activity","1/8","22/18903",0.00927456353420308,0.0247182749473368,0.0063622079832499,"AKT1",1
"GO:0032891","GO:0032891","negative regulation of organic acid transport","1/8","22/18903",0.00927456353420308,0.0247182749473368,0.0063622079832499,"AKT1",1
"GO:0035089","GO:0035089","establishment of apical/basal cell polarity","1/8","22/18903",0.00927456353420308,0.0247182749473368,0.0063622079832499,"SLC9A3R1",1
"GO:0035313","GO:0035313","wound healing, spreading of epidermal cells","1/8","22/18903",0.00927456353420308,0.0247182749473368,0.0063622079832499,"PTEN",1
"GO:0044062","GO:0044062","regulation of excretion","1/8","22/18903",0.00927456353420308,0.0247182749473368,0.0063622079832499,"SLC9A3R1",1
"GO:0046628","GO:0046628","positive regulation of insulin receptor signaling pathway","1/8","22/18903",0.00927456353420308,0.0247182749473368,0.0063622079832499,"IRS1",1
"GO:0051000","GO:0051000","positive regulation of nitric-oxide synthase activity","1/8","22/18903",0.00927456353420308,0.0247182749473368,0.0063622079832499,"AKT1",1
"GO:0060117","GO:0060117","auditory receptor cell development","1/8","22/18903",0.00927456353420308,0.0247182749473368,0.0063622079832499,"SLC9A3R1",1
"GO:0045787","GO:0045787","positive regulation of cell cycle","2/8","362/18903",0.00948785337973729,0.0252300316331131,0.00649392844022614,"AKT1/MDM2",2
"GO:0010631","GO:0010631","epithelial cell migration","2/8","366/18903",0.00969073635025213,0.0254369192341459,0.0065471789987595,"AKT1/PTEN",2
"GO:0003283","GO:0003283","atrial septum development","1/8","23/18903",0.00969434021402527,0.0254369192341459,0.0065471789987595,"MDM2",1
"GO:0010155","GO:0010155","regulation of proton transport","1/8","23/18903",0.00969434021402527,0.0254369192341459,0.0065471789987595,"SLC9A3R1",1
"GO:0034695","GO:0034695","response to prostaglandin E","1/8","23/18903",0.00969434021402527,0.0254369192341459,0.0065471789987595,"AKT1",1
"GO:0051131","GO:0051131","chaperone-mediated protein complex assembly","1/8","23/18903",0.00969434021402527,0.0254369192341459,0.0065471789987595,"HSP90AA1",1
"GO:1902254","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/8","23/18903",0.00969434021402527,0.0254369192341459,0.0065471789987595,"MDM2",1
"GO:0070997","GO:0070997","neuron death","2/8","368/18903",0.00979291584747612,0.0255760299573149,0.00658298454568324,"AKT1/GSK3B",2
"GO:0031589","GO:0031589","cell-substrate adhesion","2/8","369/18903",0.00984418979869454,0.0255760299573149,0.00658298454568324,"GSK3B/PTEN",2
"GO:0090132","GO:0090132","epithelium migration","2/8","369/18903",0.00984418979869454,0.0255760299573149,0.00658298454568324,"AKT1/PTEN",2
"GO:0051098","GO:0051098","regulation of binding","2/8","372/18903",0.00999874743395012,0.0255760299573149,0.00658298454568324,"AKT1/GSK3B",2
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","2/8","373/18903",0.0100505116206579,0.0255760299573149,0.00658298454568324,"AKT1/GSK3B",2
"GO:0090130","GO:0090130","tissue migration","2/8","374/18903",0.0101023981521436,0.0255760299573149,0.00658298454568324,"AKT1/PTEN",2
"GO:0003181","GO:0003181","atrioventricular valve morphogenesis","1/8","24/18903",0.0101139612563075,0.0255760299573149,0.00658298454568324,"MDM2",1
"GO:0006925","GO:0006925","inflammatory cell apoptotic process","1/8","24/18903",0.0101139612563075,0.0255760299573149,0.00658298454568324,"PTEN",1
"GO:0007097","GO:0007097","nuclear migration","1/8","24/18903",0.0101139612563075,0.0255760299573149,0.00658298454568324,"SLC9A3R1",1
"GO:0010640","GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","1/8","24/18903",0.0101139612563075,0.0255760299573149,0.00658298454568324,"SLC9A3R1",1
"GO:0022010","GO:0022010","central nervous system myelination","1/8","24/18903",0.0101139612563075,0.0255760299573149,0.00658298454568324,"PTEN",1
"GO:0030859","GO:0030859","polarized epithelial cell differentiation","1/8","24/18903",0.0101139612563075,0.0255760299573149,0.00658298454568324,"SLC9A3R1",1
"GO:0032291","GO:0032291","axon ensheathment in central nervous system","1/8","24/18903",0.0101139612563075,0.0255760299573149,0.00658298454568324,"PTEN",1
"GO:0032528","GO:0032528","microvillus organization","1/8","24/18903",0.0101139612563075,0.0255760299573149,0.00658298454568324,"SLC9A3R1",1
"GO:0061162","GO:0061162","establishment of monopolar cell polarity","1/8","24/18903",0.0101139612563075,0.0255760299573149,0.00658298454568324,"SLC9A3R1",1
"GO:0071676","GO:0071676","negative regulation of mononuclear cell migration","1/8","24/18903",0.0101139612563075,0.0255760299573149,0.00658298454568324,"AKT1",1
"GO:1904666","GO:1904666","regulation of ubiquitin protein ligase activity","1/8","24/18903",0.0101139612563075,0.0255760299573149,0.00658298454568324,"PTEN",1
"GO:0050863","GO:0050863","regulation of T cell activation","2/8","376/18903",0.0102065379072177,0.0257552211871495,0.00662910636750985,"AKT1/PTEN",2
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","2/8","377/18903",0.0102587909597791,0.0258321148159193,0.00664889792901093,"AKT1/PTEN",2
"GO:0042326","GO:0042326","negative regulation of phosphorylation","2/8","381/18903",0.0104690223431937,0.0261900295150285,0.00674102117631869,"AKT1/PTEN",2
"GO:0001964","GO:0001964","startle response","1/8","25/18903",0.0105334267105132,0.0261900295150285,0.00674102117631869,"PTEN",1
"GO:0061339","GO:0061339","establishment or maintenance of monopolar cell polarity","1/8","25/18903",0.0105334267105132,0.0261900295150285,0.00674102117631869,"SLC9A3R1",1
"GO:1900078","GO:1900078","positive regulation of cellular response to insulin stimulus","1/8","25/18903",0.0105334267105132,0.0261900295150285,0.00674102117631869,"IRS1",1
"GO:1901028","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","1/8","25/18903",0.0105334267105132,0.0261900295150285,0.00674102117631869,"GSK3B",1
"GO:1901984","GO:1901984","negative regulation of protein acetylation","1/8","25/18903",0.0105334267105132,0.0261900295150285,0.00674102117631869,"GSK3B",1
"GO:0030900","GO:0030900","forebrain development","2/8","383/18903",0.0105748683437234,0.0262380624595313,0.00675338431992905,"GSK3B/PTEN",2
"GO:0032515","GO:0032515","negative regulation of phosphoprotein phosphatase activity","1/8","26/18903",0.0109527366260931,0.0269500946857809,0.0069366534648766,"GSK3B",1
"GO:0034453","GO:0034453","microtubule anchoring","1/8","26/18903",0.0109527366260931,0.0269500946857809,0.0069366534648766,"GSK3B",1
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process","1/8","26/18903",0.0109527366260931,0.0269500946857809,0.0069366534648766,"AKT1",1
"GO:2000773","GO:2000773","negative regulation of cellular senescence","1/8","26/18903",0.0109527366260931,0.0269500946857809,0.0069366534648766,"PTEN",1
"GO:0044782","GO:0044782","cilium organization","2/8","391/18903",0.0110031051617252,0.027017976649702,0.006954125524464,"GSK3B/SLC9A3R1",2
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","2/8","395/18903",0.0112201257323245,0.0274939444597869,0.00707663432443258,"AKT1/PTEN",2
"GO:0001783","GO:0001783","B cell apoptotic process","1/8","27/18903",0.0113718910524843,0.0275246179351966,0.00708452933452296,"PTEN",1
"GO:0003171","GO:0003171","atrioventricular valve development","1/8","27/18903",0.0113718910524843,0.0275246179351966,0.00708452933452296,"MDM2",1
"GO:0042026","GO:0042026","protein refolding","1/8","27/18903",0.0113718910524843,0.0275246179351966,0.00708452933452296,"HSP90AA1",1
"GO:0046174","GO:0046174","polyol catabolic process","1/8","27/18903",0.0113718910524843,0.0275246179351966,0.00708452933452296,"PTEN",1
"GO:1904861","GO:1904861","excitatory synapse assembly","1/8","27/18903",0.0113718910524843,0.0275246179351966,0.00708452933452296,"PTEN",1
"GO:2000737","GO:2000737","negative regulation of stem cell differentiation","1/8","27/18903",0.0113718910524843,0.0275246179351966,0.00708452933452296,"GSK3B",1
"GO:0006631","GO:0006631","fatty acid metabolic process","2/8","400/18903",0.0114941113969373,0.0277637802785491,0.00714608705137058,"AKT1/IRS1",2
"GO:0045724","GO:0045724","positive regulation of cilium assembly","1/8","28/18903",0.0117908900391119,0.0283076833732525,0.00728608163507876,"GSK3B",1
"GO:0050996","GO:0050996","positive regulation of lipid catabolic process","1/8","28/18903",0.0117908900391119,0.0283076833732525,0.00728608163507876,"IRS1",1
"GO:0051647","GO:0051647","nucleus localization","1/8","28/18903",0.0117908900391119,0.0283076833732525,0.00728608163507876,"SLC9A3R1",1
"GO:0042692","GO:0042692","muscle cell differentiation","2/8","409/18903",0.011994841450372,0.0286747407753834,0.00738055811206282,"AKT1/MDM2",2
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","2/8","410/18903",0.012051075681514,0.0286747407753834,0.00738055811206282,"GSK3B/HSP90AA1",2
"GO:0010592","GO:0010592","positive regulation of lamellipodium assembly","1/8","29/18903",0.0122097336353867,0.0286747407753834,0.00738055811206282,"HSP90AA1",1
"GO:0022011","GO:0022011","myelination in peripheral nervous system","1/8","29/18903",0.0122097336353867,0.0286747407753834,0.00738055811206282,"AKT1",1
"GO:0031571","GO:0031571","mitotic G1 DNA damage checkpoint signaling","1/8","29/18903",0.0122097336353867,0.0286747407753834,0.00738055811206282,"MDM2",1
"GO:0032292","GO:0032292","peripheral nervous system axon ensheathment","1/8","29/18903",0.0122097336353867,0.0286747407753834,0.00738055811206282,"AKT1",1
"GO:0048265","GO:0048265","response to pain","1/8","29/18903",0.0122097336353867,0.0286747407753834,0.00738055811206282,"AKT1",1
"GO:0060074","GO:0060074","synapse maturation","1/8","29/18903",0.0122097336353867,0.0286747407753834,0.00738055811206282,"PTEN",1
"GO:0097254","GO:0097254","renal tubular secretion","1/8","29/18903",0.0122097336353867,0.0286747407753834,0.00738055811206282,"SLC9A3R1",1
"GO:0099068","GO:0099068","postsynapse assembly","1/8","29/18903",0.0122097336353867,0.0286747407753834,0.00738055811206282,"PTEN",1
"GO:1902175","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/8","29/18903",0.0122097336353867,0.0286747407753834,0.00738055811206282,"AKT1",1
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","2/8","414/18903",0.0122772037873158,0.0287194550133265,0.00739206705765926,"AKT1/PTEN",2
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","2/8","414/18903",0.0122772037873158,0.0287194550133265,0.00739206705765926,"AKT1/PTEN",2
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","2/8","420/18903",0.0126199602316905,0.0291955328701341,0.00751460418242556,"AKT1/HSP90AA1",2
"GO:0009651","GO:0009651","response to salt stress","1/8","30/18903",0.0126284218907072,0.0291955328701341,0.00751460418242556,"HSP90AA1",1
"GO:0044819","GO:0044819","mitotic G1/S transition checkpoint signaling","1/8","30/18903",0.0126284218907072,0.0291955328701341,0.00751460418242556,"MDM2",1
"GO:0070293","GO:0070293","renal absorption","1/8","30/18903",0.0126284218907072,0.0291955328701341,0.00751460418242556,"SLC9A3R1",1
"GO:0071480","GO:0071480","cellular response to gamma radiation","1/8","30/18903",0.0126284218907072,0.0291955328701341,0.00751460418242556,"MDM2",1
"GO:2000463","GO:2000463","positive regulation of excitatory postsynaptic potential","1/8","30/18903",0.0126284218907072,0.0291955328701341,0.00751460418242556,"PTEN",1
"GO:0001558","GO:0001558","regulation of cell growth","2/8","422/18903",0.0127351601663969,0.0293850193722698,0.00756337589239216,"AKT1/GSK3B",2
"GO:0010959","GO:0010959","regulation of metal ion transport","2/8","423/18903",0.0127929374660218,0.0294610171547608,0.0075829368730635,"AKT1/SLC9A3R1",2
"GO:0002230","GO:0002230","positive regulation of defense response to virus by host","1/8","31/18903",0.0130469548544582,0.0295299398041744,0.00760067679347704,"HSP90AA1",1
"GO:0002507","GO:0002507","tolerance induction","1/8","31/18903",0.0130469548544582,0.0295299398041744,0.00760067679347704,"PHLPP1",1
"GO:0033137","GO:0033137","negative regulation of peptidyl-serine phosphorylation","1/8","31/18903",0.0130469548544582,0.0295299398041744,0.00760067679347704,"PTEN",1
"GO:0034694","GO:0034694","response to prostaglandin","1/8","31/18903",0.0130469548544582,0.0295299398041744,0.00760067679347704,"AKT1",1
"GO:0048679","GO:0048679","regulation of axon regeneration","1/8","31/18903",0.0130469548544582,0.0295299398041744,0.00760067679347704,"PTEN",1
"GO:0055022","GO:0055022","negative regulation of cardiac muscle tissue growth","1/8","31/18903",0.0130469548544582,0.0295299398041744,0.00760067679347704,"PTEN",1
"GO:0061117","GO:0061117","negative regulation of heart growth","1/8","31/18903",0.0130469548544582,0.0295299398041744,0.00760067679347704,"PTEN",1
"GO:0097106","GO:0097106","postsynaptic density organization","1/8","31/18903",0.0130469548544582,0.0295299398041744,0.00760067679347704,"PTEN",1
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/8","31/18903",0.0130469548544582,0.0295299398041744,0.00760067679347704,"GSK3B",1
"GO:0001503","GO:0001503","ossification","2/8","429/18903",0.0131420786358741,0.0296885814517079,0.00764150938226263,"AKT1/GSK3B",2
