"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000774","GO:2000774","positive regulation of cellular senescence","1/8","19/18903",0.00801429917466112,0.0256255418237334,0.00709975903140708,"TP53",1
"GO:0009895","GO:0009895","negative regulation of catabolic process","2/8","332/18903",0.00802948938075801,0.0256255418237334,0.00709975903140708,"AKT1/TP53",2
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","2/8","333/18903",0.00807628920291806,0.0256284518172144,0.00710056526811576,"DDX5/NPM1",2
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds","2/8","333/18903",0.00807628920291806,0.0256284518172144,0.00710056526811576,"AKT1/TP53",2
"GO:0051604","GO:0051604","protein maturation","2/8","336/18903",0.00821744310146596,0.0258045590945762,0.00714935718211883,"CREBBP/EP300",2
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","2/8","338/18903",0.00831217352438773,0.0258045590945762,0.00714935718211883,"AKT1/NPM1",2
"GO:0048545","GO:0048545","response to steroid hormone","2/8","339/18903",0.00835972682235401,0.0258045590945762,0.00714935718211883,"DDX5/EP300",2
"GO:0008340","GO:0008340","determination of adult lifespan","1/8","20/18903",0.00843454306401725,0.0258045590945762,0.00714935718211883,"TP53",1
"GO:0010940","GO:0010940","positive regulation of necrotic cell death","1/8","20/18903",0.00843454306401725,0.0258045590945762,0.00714935718211883,"TP53",1
"GO:0030220","GO:0030220","platelet formation","1/8","20/18903",0.00843454306401725,0.0258045590945762,0.00714935718211883,"EP300",1
"GO:0031998","GO:0031998","regulation of fatty acid beta-oxidation","1/8","20/18903",0.00843454306401725,0.0258045590945762,0.00714935718211883,"AKT1",1
"GO:0060716","GO:0060716","labyrinthine layer blood vessel development","1/8","20/18903",0.00843454306401725,0.0258045590945762,0.00714935718211883,"AKT1",1
"GO:0070314","GO:0070314","G1 to G0 transition","1/8","20/18903",0.00843454306401725,0.0258045590945762,0.00714935718211883,"TP53",1
"GO:0071379","GO:0071379","cellular response to prostaglandin stimulus","1/8","20/18903",0.00843454306401725,0.0258045590945762,0.00714935718211883,"AKT1",1
"GO:2000010","GO:2000010","positive regulation of protein localization to cell surface","1/8","20/18903",0.00843454306401725,0.0258045590945762,0.00714935718211883,"AKT1",1
"GO:2000269","GO:2000269","regulation of fibroblast apoptotic process","1/8","20/18903",0.00843454306401725,0.0258045590945762,0.00714935718211883,"TP53",1
"GO:2001014","GO:2001014","regulation of skeletal muscle cell differentiation","1/8","20/18903",0.00843454306401725,0.0258045590945762,0.00714935718211883,"DDX5",1
"GO:0002768","GO:0002768","immune response-regulating cell surface receptor signaling pathway","2/8","341/18903",0.00845520915722013,0.0258045590945762,0.00714935718211883,"CREBBP/EP300",2
"GO:0062197","GO:0062197","cellular response to chemical stress","2/8","345/18903",0.00864767435411245,0.0263200333884022,0.00729217341204377,"AKT1/TP53",2
"GO:0019216","GO:0019216","regulation of lipid metabolic process","2/8","347/18903",0.00874465582967163,0.026445516080067,0.0073269393841961,"AKT1/KAT5",2
"GO:0007517","GO:0007517","muscle organ development","2/8","348/18903",0.00879333348372177,0.026445516080067,0.0073269393841961,"DDX5/EP300",2
"GO:0007252","GO:0007252","I-kappaB phosphorylation","1/8","21/18903",0.00885463116736351,0.026445516080067,0.0073269393841961,"AKT1",1
"GO:0043555","GO:0043555","regulation of translation in response to stress","1/8","21/18903",0.00885463116736351,0.026445516080067,0.0073269393841961,"NPM1",1
"GO:0043984","GO:0043984","histone H4-K16 acetylation","1/8","21/18903",0.00885463116736351,0.026445516080067,0.0073269393841961,"KAT5",1
"GO:0051315","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","1/8","21/18903",0.00885463116736351,0.026445516080067,0.0073269393841961,"KAT5",1
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria","1/8","21/18903",0.00885463116736351,0.026445516080067,0.0073269393841961,"AKT1",1
"GO:0042113","GO:0042113","B cell activation","2/8","350/18903",0.00889106219189744,0.0264835105822652,0.00733746606152379,"EP300/TP53",2
"GO:0045861","GO:0045861","negative regulation of proteolysis","2/8","352/18903",0.00898928819063665,0.0267048800769711,0.00739879823081516,"AKT1/TP53",2
"GO:0006740","GO:0006740","NADPH regeneration","1/8","22/18903",0.00927456353420308,0.0270487923438769,0.00749408184431966,"TP53",1
"GO:0032780","GO:0032780","negative regulation of ATP-dependent activity","1/8","22/18903",0.00927456353420308,0.0270487923438769,0.00749408184431966,"TP53",1
"GO:0032891","GO:0032891","negative regulation of organic acid transport","1/8","22/18903",0.00927456353420308,0.0270487923438769,0.00749408184431966,"AKT1",1
"GO:0035855","GO:0035855","megakaryocyte development","1/8","22/18903",0.00927456353420308,0.0270487923438769,0.00749408184431966,"EP300",1
"GO:0036344","GO:0036344","platelet morphogenesis","1/8","22/18903",0.00927456353420308,0.0270487923438769,0.00749408184431966,"EP300",1
"GO:0051000","GO:0051000","positive regulation of nitric-oxide synthase activity","1/8","22/18903",0.00927456353420308,0.0270487923438769,0.00749408184431966,"AKT1",1
"GO:0090042","GO:0090042","tubulin deacetylation","1/8","22/18903",0.00927456353420308,0.0270487923438769,0.00749408184431966,"EP300",1
"GO:0003002","GO:0003002","regionalization","2/8","360/18903",0.00938715128091703,0.0271392932808677,0.00751915584467334,"EP300/TP53",2
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","2/8","361/18903",0.00943744064315181,0.0271392932808677,0.00751915584467334,"CREBBP/EP300",2
"GO:0042176","GO:0042176","regulation of protein catabolic process","2/8","361/18903",0.00943744064315181,0.0271392932808677,0.00751915584467334,"AKT1/MDM2",2
"GO:0003283","GO:0003283","atrial septum development","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"MDM2",1
"GO:0010866","GO:0010866","regulation of triglyceride biosynthetic process","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"KAT5",1
"GO:0031065","GO:0031065","positive regulation of histone deacetylation","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"TP53",1
"GO:0032042","GO:0032042","mitochondrial DNA metabolic process","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"TP53",1
"GO:0034695","GO:0034695","response to prostaglandin E","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"AKT1",1
"GO:0043968","GO:0043968","histone H2A acetylation","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"KAT5",1
"GO:0045591","GO:0045591","positive regulation of regulatory T cell differentiation","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"KAT5",1
"GO:0046599","GO:0046599","regulation of centriole replication","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"NPM1",1
"GO:0048025","GO:0048025","negative regulation of mRNA splicing, via spliceosome","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"NPM1",1
"GO:0060965","GO:0060965","negative regulation of miRNA-mediated gene silencing","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"TP53",1
"GO:0071359","GO:0071359","cellular response to dsRNA","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"NPM1",1
"GO:1902254","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"MDM2",1
"GO:2000178","GO:2000178","negative regulation of neural precursor cell proliferation","1/8","23/18903",0.00969434021402527,0.0271392932808677,0.00751915584467334,"TP53",1
"GO:0070997","GO:0070997","neuron death","2/8","368/18903",0.00979291584747612,0.0273467175040771,0.00757662436620521,"AKT1/TP53",2
"GO:0045862","GO:0045862","positive regulation of proteolysis","2/8","372/18903",0.00999874743395012,0.0276894478512144,0.00767158051949019,"AKT1/MDM2",2
"GO:0051098","GO:0051098","regulation of binding","2/8","372/18903",0.00999874743395012,0.0276894478512144,0.00767158051949019,"AKT1/EP300",2
"GO:0003181","GO:0003181","atrioventricular valve morphogenesis","1/8","24/18903",0.0101139612563075,0.0276894478512144,0.00767158051949019,"MDM2",1
"GO:0060149","GO:0060149","negative regulation of post-transcriptional gene silencing","1/8","24/18903",0.0101139612563075,0.0276894478512144,0.00767158051949019,"TP53",1
"GO:0060967","GO:0060967","negative regulation of gene silencing by RNA","1/8","24/18903",0.0101139612563075,0.0276894478512144,0.00767158051949019,"TP53",1
"GO:0071676","GO:0071676","negative regulation of mononuclear cell migration","1/8","24/18903",0.0101139612563075,0.0276894478512144,0.00767158051949019,"AKT1",1
"GO:0090208","GO:0090208","positive regulation of triglyceride metabolic process","1/8","24/18903",0.0101139612563075,0.0276894478512144,0.00767158051949019,"KAT5",1
"GO:1900369","GO:1900369","negative regulation of post-transcriptional gene silencing by RNA","1/8","24/18903",0.0101139612563075,0.0276894478512144,0.00767158051949019,"TP53",1
"GO:0050863","GO:0050863","regulation of T cell activation","2/8","376/18903",0.0102065379072177,0.0278745790766803,0.00772287258968477,"AKT1/KAT5",2
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","2/8","377/18903",0.0102587909597791,0.0279489500050567,0.00774347764358166,"AKT1/KAT5",2
"GO:0042326","GO:0042326","negative regulation of phosphorylation","2/8","381/18903",0.0104690223431937,0.0282154379751636,0.00781731024331912,"AKT1/NPM1",2
"GO:0003323","GO:0003323","type B pancreatic cell development","1/8","25/18903",0.0105334267105132,0.0282154379751636,0.00781731024331912,"AKT1",1
"GO:0006007","GO:0006007","glucose catabolic process","1/8","25/18903",0.0105334267105132,0.0282154379751636,0.00781731024331912,"TP53",1
"GO:0045980","GO:0045980","negative regulation of nucleotide metabolic process","1/8","25/18903",0.0105334267105132,0.0282154379751636,0.00781731024331912,"TP53",1
"GO:0050686","GO:0050686","negative regulation of mRNA processing","1/8","25/18903",0.0105334267105132,0.0282154379751636,0.00781731024331912,"NPM1",1
"GO:0051984","GO:0051984","positive regulation of chromosome segregation","1/8","25/18903",0.0105334267105132,0.0282154379751636,0.00781731024331912,"KAT5",1
"GO:2000679","GO:2000679","positive regulation of transcription regulatory region DNA binding","1/8","25/18903",0.0105334267105132,0.0282154379751636,0.00781731024331912,"EP300",1
"GO:0044282","GO:0044282","small molecule catabolic process","2/8","385/18903",0.010681200307115,0.0285428247441328,0.00790801533692224,"AKT1/TP53",2
"GO:0044346","GO:0044346","fibroblast apoptotic process","1/8","26/18903",0.0109527366260931,0.0290598736611543,0.008051267828657,"TP53",1
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process","1/8","26/18903",0.0109527366260931,0.0290598736611543,0.008051267828657,"AKT1",1
"GO:0060333","GO:0060333","interferon-gamma-mediated signaling pathway","1/8","26/18903",0.0109527366260931,0.0290598736611543,0.008051267828657,"TP53",1
"GO:0001701","GO:0001701","in utero embryonic development","2/8","393/18903",0.0111113741666569,0.0294109121899427,0.00814852582937676,"AKT1/TP53",2
"GO:0002253","GO:0002253","activation of immune response","2/8","397/18903",0.0113293591799981,0.0298178457878519,0.00826127000106344,"CREBBP/EP300",2
"GO:0003171","GO:0003171","atrioventricular valve development","1/8","27/18903",0.0113718910524843,0.0298178457878519,0.00826127000106344,"MDM2",1
"GO:0090200","GO:0090200","positive regulation of release of cytochrome c from mitochondria","1/8","27/18903",0.0113718910524843,0.0298178457878519,0.00826127000106344,"TP53",1
"GO:2000647","GO:2000647","negative regulation of stem cell proliferation","1/8","27/18903",0.0113718910524843,0.0298178457878519,0.00826127000106344,"TP53",1
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","2/8","400/18903",0.0114941113969373,0.0300677340289904,0.00833050351460509,"AKT1/KAT5",2
"GO:0032703","GO:0032703","negative regulation of interleukin-2 production","1/8","28/18903",0.0117908900391119,0.0306288934271815,0.00848597716401202,"KAT5",1
"GO:0033119","GO:0033119","negative regulation of RNA splicing","1/8","28/18903",0.0117908900391119,0.0306288934271815,0.00848597716401202,"NPM1",1
"GO:0051156","GO:0051156","glucose 6-phosphate metabolic process","1/8","28/18903",0.0117908900391119,0.0306288934271815,0.00848597716401202,"TP53",1
"GO:0042692","GO:0042692","muscle cell differentiation","2/8","409/18903",0.011994841450372,0.0310666798877607,0.00860726936531276,"AKT1/MDM2",2
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","2/8","410/18903",0.012051075681514,0.0310666798877607,0.00860726936531276,"EP300/TP53",2
"GO:0022011","GO:0022011","myelination in peripheral nervous system","1/8","29/18903",0.0122097336353867,0.0310666798877607,0.00860726936531276,"AKT1",1
"GO:0032292","GO:0032292","peripheral nervous system axon ensheathment","1/8","29/18903",0.0122097336353867,0.0310666798877607,0.00860726936531276,"AKT1",1
"GO:0043153","GO:0043153","entrainment of circadian clock by photoperiod","1/8","29/18903",0.0122097336353867,0.0310666798877607,0.00860726936531276,"TP53",1
"GO:0048265","GO:0048265","response to pain","1/8","29/18903",0.0122097336353867,0.0310666798877607,0.00860726936531276,"AKT1",1
"GO:0090312","GO:0090312","positive regulation of protein deacetylation","1/8","29/18903",0.0122097336353867,0.0310666798877607,0.00860726936531276,"TP53",1
"GO:1900117","GO:1900117","regulation of execution phase of apoptosis","1/8","29/18903",0.0122097336353867,0.0310666798877607,0.00860726936531276,"TP53",1
"GO:1902175","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/8","29/18903",0.0122097336353867,0.0310666798877607,0.00860726936531276,"AKT1",1
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","2/8","414/18903",0.0122772037873158,0.031167355978254,0.00863516247241829,"AKT1/KAT5",2
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","2/8","420/18903",0.0126199602316905,0.0314864894016071,0.00872358091134381,"AKT1/NPM1",2
"GO:0002360","GO:0002360","T cell lineage commitment","1/8","30/18903",0.0126284218907072,0.0314864894016071,0.00872358091134381,"TP53",1
"GO:0005979","GO:0005979","regulation of glycogen biosynthetic process","1/8","30/18903",0.0126284218907072,0.0314864894016071,0.00872358091134381,"AKT1",1
"GO:0009651","GO:0009651","response to salt stress","1/8","30/18903",0.0126284218907072,0.0314864894016071,0.00872358091134381,"TP53",1
"GO:0010962","GO:0010962","regulation of glucan biosynthetic process","1/8","30/18903",0.0126284218907072,0.0314864894016071,0.00872358091134381,"AKT1",1
"GO:0060325","GO:0060325","face morphogenesis","1/8","30/18903",0.0126284218907072,0.0314864894016071,0.00872358091134381,"EP300",1
"GO:1901798","GO:1901798","positive regulation of signal transduction by p53 class mediator","1/8","30/18903",0.0126284218907072,0.0314864894016071,0.00872358091134381,"DDX5",1
"GO:2000108","GO:2000108","positive regulation of leukocyte apoptotic process","1/8","30/18903",0.0126284218907072,0.0314864894016071,0.00872358091134381,"TP53",1
"GO:0016032","GO:0016032","viral process","2/8","421/18903",0.0126775010603282,0.0315384603215737,0.00873797986575195,"EP300/TP53",2
"GO:0060537","GO:0060537","muscle tissue development","2/8","422/18903",0.0127351601663969,0.0316114975685895,0.00875821541267995,"DDX5/EP300",2
"GO:0000002","GO:0000002","mitochondrial genome maintenance","1/8","31/18903",0.0130469548544582,0.0321001069877308,0.0088935885166026,"TP53",1
"GO:0003309","GO:0003309","type B pancreatic cell differentiation","1/8","31/18903",0.0130469548544582,0.0321001069877308,0.0088935885166026,"AKT1",1
"GO:0034694","GO:0034694","response to prostaglandin","1/8","31/18903",0.0130469548544582,0.0321001069877308,0.0088935885166026,"AKT1",1
"GO:1902751","GO:1902751","positive regulation of cell cycle G2/M phase transition","1/8","31/18903",0.0130469548544582,0.0321001069877308,0.0088935885166026,"NPM1",1
"GO:0001503","GO:0001503","ossification","2/8","429/18903",0.0131420786358741,0.0322630809588382,0.00893874174423825,"AKT1/DDX5",2
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism","2/8","430/18903",0.0132006809448378,0.0323358785425083,0.00895891089054087,"AKT1/KAT5",2
"GO:0006979","GO:0006979","response to oxidative stress","2/8","434/18903",0.0134362645834367,0.0324154665676844,0.00898096138236743,"AKT1/TP53",2
"GO:0006884","GO:0006884","cell volume homeostasis","1/8","32/18903",0.0134653325760121,0.0324154665676844,0.00898096138236743,"NPM1",1
"GO:0008156","GO:0008156","negative regulation of DNA replication","1/8","32/18903",0.0134653325760121,0.0324154665676844,0.00898096138236743,"TP53",1
"GO:0010165","GO:0010165","response to X-ray","1/8","32/18903",0.0134653325760121,0.0324154665676844,0.00898096138236743,"TP53",1
"GO:0014044","GO:0014044","Schwann cell development","1/8","32/18903",0.0134653325760121,0.0324154665676844,0.00898096138236743,"AKT1",1
"GO:0032770","GO:0032770","positive regulation of monooxygenase activity","1/8","32/18903",0.0134653325760121,0.0324154665676844,0.00898096138236743,"AKT1",1
"GO:0034389","GO:0034389","lipid droplet organization","1/8","32/18903",0.0134653325760121,0.0324154665676844,0.00898096138236743,"KAT5",1
"GO:0060674","GO:0060674","placenta blood vessel development","1/8","32/18903",0.0134653325760121,0.0324154665676844,0.00898096138236743,"AKT1",1
"GO:0051656","GO:0051656","establishment of organelle localization","2/8","437/18903",0.013614183097537,0.0327033172472018,0.00906071268970206,"KAT5/NPM1",2
"GO:0034470","GO:0034470","ncRNA processing","2/8","439/18903",0.01373338027739,0.0329188535833575,0.00912042873628339,"DDX5/TP53",2
"GO:0000132","GO:0000132","establishment of mitotic spindle orientation","1/8","33/18903",0.0138835551047277,0.032995597982938,0.00914169137914882,"KAT5",1
"GO:0009648","GO:0009648","photoperiodism","1/8","33/18903",0.0138835551047277,0.032995597982938,0.00914169137914882,"TP53",1
"GO:0048147","GO:0048147","negative regulation of fibroblast proliferation","1/8","33/18903",0.0138835551047277,0.032995597982938,0.00914169137914882,"TP53",1
"GO:2000191","GO:2000191","regulation of fatty acid transport","1/8","33/18903",0.0138835551047277,0.032995597982938,0.00914169137914882,"AKT1",1
"GO:0010975","GO:0010975","regulation of neuron projection development","2/8","446/18903",0.0141542443894875,0.0335014922240913,0.00928185337971337,"AKT1/EP300",2
"GO:0009649","GO:0009649","entrainment of circadian clock","1/8","34/18903",0.0143016224899509,0.0335014922240913,0.00928185337971337,"TP53",1
"GO:0010765","GO:0010765","positive regulation of sodium ion transport","1/8","34/18903",0.0143016224899509,0.0335014922240913,0.00928185337971337,"AKT1",1
"GO:0034405","GO:0034405","response to fluid shear stress","1/8","34/18903",0.0143016224899509,0.0335014922240913,0.00928185337971337,"AKT1",1
"GO:0055094","GO:0055094","response to lipoprotein particle","1/8","34/18903",0.0143016224899509,0.0335014922240913,0.00928185337971337,"AKT1",1
"GO:1901797","GO:1901797","negative regulation of signal transduction by p53 class mediator","1/8","34/18903",0.0143016224899509,0.0335014922240913,0.00928185337971337,"MDM2",1
"GO:0048568","GO:0048568","embryonic organ development","2/8","449/18903",0.014336359250775,0.0335014922240913,0.00928185337971337,"AKT1/TP53",2
"GO:0072594","GO:0072594","establishment of protein localization to organelle","2/8","449/18903",0.014336359250775,0.0335014922240913,0.00928185337971337,"AKT1/TP53",2
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","2/8","450/18903",0.0143972961993928,0.0335736531413816,0.00930184613256013,"AKT1/KAT5",2
"GO:1903829","GO:1903829","positive regulation of protein localization","2/8","451/18903",0.0144583490072449,0.0336457830022761,0.00932183028098682,"AKT1/NPM1",2
"GO:0001893","GO:0001893","maternal placenta development","1/8","35/18903",0.0147195347810144,0.0338307003094508,0.00937306308342697,"AKT1",1
"GO:0010661","GO:0010661","positive regulation of muscle cell apoptotic process","1/8","35/18903",0.0147195347810144,0.0338307003094508,0.00937306308342697,"TP53",1
"GO:0043276","GO:0043276","anoikis","1/8","35/18903",0.0147195347810144,0.0338307003094508,0.00937306308342697,"AKT1",1
"GO:0062098","GO:0062098","regulation of programmed necrotic cell death","1/8","35/18903",0.0147195347810144,0.0338307003094508,0.00937306308342697,"TP53",1
"GO:1901099","GO:1901099","negative regulation of signal transduction in absence of ligand","1/8","35/18903",0.0147195347810144,0.0338307003094508,0.00937306308342697,"AKT1",1
"GO:2001240","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/8","35/18903",0.0147195347810144,0.0338307003094508,0.00937306308342697,"AKT1",1
"GO:0051960","GO:0051960","regulation of nervous system development","2/8","456/18903",0.0147653480359926,0.0338663116143815,0.00938292947710329,"AKT1/TP53",2
"GO:0000423","GO:0000423","mitophagy","1/8","36/18903",0.0151372920272386,0.0342968665201328,0.00950221811894553,"TP53",1
"GO:0045589","GO:0045589","regulation of regulatory T cell differentiation","1/8","36/18903",0.0151372920272386,0.0342968665201328,0.00950221811894553,"KAT5",1
"GO:0046320","GO:0046320","regulation of fatty acid oxidation","1/8","36/18903",0.0151372920272386,0.0342968665201328,0.00950221811894553,"AKT1",1
"GO:0060323","GO:0060323","head morphogenesis","1/8","36/18903",0.0151372920272386,0.0342968665201328,0.00950221811894553,"EP300",1
"GO:0070873","GO:0070873","regulation of glycogen metabolic process","1/8","36/18903",0.0151372920272386,0.0342968665201328,0.00950221811894553,"AKT1",1
"GO:1903146","GO:1903146","regulation of autophagy of mitochondrion","1/8","36/18903",0.0151372920272386,0.0342968665201328,0.00950221811894553,"TP53",1
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","2/8","464/18903",0.0152625410438518,0.034386419349363,0.00952702943854566,"CREBBP/EP300",2
"GO:0050867","GO:0050867","positive regulation of cell activation","2/8","467/18903",0.0154508832778057,0.034386419349363,0.00952702943854566,"AKT1/KAT5",2
"GO:0002068","GO:0002068","glandular epithelial cell development","1/8","37/18903",0.0155548942779292,0.034386419349363,0.00952702943854566,"AKT1",1
"GO:0003230","GO:0003230","cardiac atrium development","1/8","37/18903",0.0155548942779292,0.034386419349363,0.00952702943854566,"MDM2",1
"GO:0006734","GO:0006734","NADH metabolic process","1/8","37/18903",0.0155548942779292,0.034386419349363,0.00952702943854566,"TP53",1
"GO:0009303","GO:0009303","rRNA transcription","1/8","37/18903",0.0155548942779292,0.034386419349363,0.00952702943854566,"TP53",1
"GO:0035883","GO:0035883","enteroendocrine cell differentiation","1/8","37/18903",0.0155548942779292,0.034386419349363,0.00952702943854566,"AKT1",1
"GO:0046326","GO:0046326","positive regulation of glucose import","1/8","37/18903",0.0155548942779292,0.034386419349363,0.00952702943854566,"AKT1",1
"GO:0060416","GO:0060416","response to growth hormone","1/8","37/18903",0.0155548942779292,0.034386419349363,0.00952702943854566,"AKT1",1
"GO:0071276","GO:0071276","cellular response to cadmium ion","1/8","37/18903",0.0155548942779292,0.034386419349363,0.00952702943854566,"AKT1",1
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus","1/8","37/18903",0.0155548942779292,0.034386419349363,0.00952702943854566,"AKT1",1
"GO:2000279","GO:2000279","negative regulation of DNA biosynthetic process","1/8","37/18903",0.0155548942779292,0.034386419349363,0.00952702943854566,"TP53",1
"GO:0008380","GO:0008380","RNA splicing","2/8","469/18903",0.0155770171806425,0.034386419349363,0.00952702943854566,"DDX5/NPM1",2
"GO:0007389","GO:0007389","pattern specification process","2/8","472/18903",0.0157670750100351,0.0345757859448042,0.0095794949514889,"EP300/TP53",2
"GO:0002209","GO:0002209","behavioral defense response","1/8","38/18903",0.0159723415823805,0.0345757859448042,0.0095794949514889,"EP300",1
"GO:0003203","GO:0003203","endocardial cushion morphogenesis","1/8","38/18903",0.0159723415823805,0.0345757859448042,0.0095794949514889,"MDM2",1
"GO:0010742","GO:0010742","macrophage derived foam cell differentiation","1/8","38/18903",0.0159723415823805,0.0345757859448042,0.0095794949514889,"EP300",1
"GO:0014037","GO:0014037","Schwann cell differentiation","1/8","38/18903",0.0159723415823805,0.0345757859448042,0.0095794949514889,"AKT1",1
"GO:0032094","GO:0032094","response to food","1/8","38/18903",0.0159723415823805,0.0345757859448042,0.0095794949514889,"AKT1",1
"GO:0032885","GO:0032885","regulation of polysaccharide biosynthetic process","1/8","38/18903",0.0159723415823805,0.0345757859448042,0.0095794949514889,"AKT1",1
"GO:0040001","GO:0040001","establishment of mitotic spindle localization","1/8","38/18903",0.0159723415823805,0.0345757859448042,0.0095794949514889,"KAT5",1
"GO:0045746","GO:0045746","negative regulation of Notch signaling pathway","1/8","38/18903",0.0159723415823805,0.0345757859448042,0.0095794949514889,"AKT1",1
"GO:0048009","GO:0048009","insulin-like growth factor receptor signaling pathway","1/8","38/18903",0.0159723415823805,0.0345757859448042,0.0095794949514889,"AKT1",1
"GO:0043618","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","1/8","39/18903",0.0163896339898729,0.0350713049170269,0.00971678240173954,"TP53",1
"GO:0045066","GO:0045066","regulatory T cell differentiation","1/8","39/18903",0.0163896339898729,0.0350713049170269,0.00971678240173954,"KAT5",1
"GO:0045922","GO:0045922","negative regulation of fatty acid metabolic process","1/8","39/18903",0.0163896339898729,0.0350713049170269,0.00971678240173954,"AKT1",1
"GO:0060251","GO:0060251","regulation of glial cell proliferation","1/8","39/18903",0.0163896339898729,0.0350713049170269,0.00971678240173954,"TP53",1
"GO:0090077","GO:0090077","foam cell differentiation","1/8","39/18903",0.0163896339898729,0.0350713049170269,0.00971678240173954,"EP300",1
"GO:1905168","GO:1905168","positive regulation of double-strand break repair via homologous recombination","1/8","39/18903",0.0163896339898729,0.0350713049170269,0.00971678240173954,"KAT5",1
"GO:0022411","GO:0022411","cellular component disassembly","2/8","483/18903",0.0164727182824757,0.0351816946874289,0.00974736676068803,"KAT5/TP53",2
"GO:0045785","GO:0045785","positive regulation of cell adhesion","2/8","484/18903",0.0165375481655336,0.0352527505742385,0.00976705335610058,"AKT1/KAT5",2
"GO:0006417","GO:0006417","regulation of translation","2/8","486/18903",0.0166675470337538,0.035287901919145,0.00977679231421442,"AKT1/NPM1",2
"GO:0010762","GO:0010762","regulation of fibroblast migration","1/8","40/18903",0.0168067715496734,0.035287901919145,0.00977679231421442,"AKT1",1
"GO:0051294","GO:0051294","establishment of spindle orientation","1/8","40/18903",0.0168067715496734,0.035287901919145,0.00977679231421442,"KAT5",1
"GO:0071392","GO:0071392","cellular response to estradiol stimulus","1/8","40/18903",0.0168067715496734,0.035287901919145,0.00977679231421442,"KAT5",1
"GO:0098751","GO:0098751","bone cell development","1/8","40/18903",0.0168067715496734,0.035287901919145,0.00977679231421442,"EP300",1
"GO:1901532","GO:1901532","regulation of hematopoietic progenitor cell differentiation","1/8","40/18903",0.0168067715496734,0.035287901919145,0.00977679231421442,"KAT5",1
"GO:1902692","GO:1902692","regulation of neuroblast proliferation","1/8","40/18903",0.0168067715496734,0.035287901919145,0.00977679231421442,"TP53",1
"GO:1990000","GO:1990000","amyloid fibril formation","1/8","40/18903",0.0168067715496734,0.035287901919145,0.00977679231421442,"MDM2",1
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","2/8","490/18903",0.0169288988924986,0.0354776361405647,0.0098293596808425,"AKT1/KAT5",2
"GO:0019432","GO:0019432","triglyceride biosynthetic process","1/8","41/18903",0.0172237543110371,0.0358266919281721,0.00992606834743683,"KAT5",1
"GO:0070232","GO:0070232","regulation of T cell apoptotic process","1/8","41/18903",0.0172237543110371,0.0358266919281721,0.00992606834743683,"TP53",1
"GO:0072595","GO:0072595","maintenance of protein localization in organelle","1/8","41/18903",0.0172237543110371,0.0358266919281721,0.00992606834743683,"AKT1",1
"GO:2000008","GO:2000008","regulation of protein localization to cell surface","1/8","41/18903",0.0172237543110371,0.0358266919281721,0.00992606834743683,"AKT1",1
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway","2/8","496/18903",0.0173243022021342,0.0359021253428272,0.0099469677715603,"AKT1/TP53",2
"GO:0033674","GO:0033674","positive regulation of kinase activity","2/8","496/18903",0.0173243022021342,0.0359021253428272,0.0099469677715603,"AKT1/NPM1",2
